,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1535,CHEMBL2048908,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,active,537.0450000000002,5.365000000000003,3.0,9.0,8.481486060122112
1536,CHEMBL2048907,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,active,523.0180000000003,5.117400000000003,3.0,9.0,8.657577319177793
1537,CHEMBL2048906,CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,active,478.9650000000002,5.366400000000003,2.0,8.0,8.795880017344075
1538,CHEMBL2048905,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,active,437.9120000000001,5.222600000000003,2.0,8.0,8.67778070526608
1539,CHEMBL2048904,Cn1ncc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,active,434.8870000000002,4.499600000000004,2.0,8.0,8.67778070526608
1540,CHEMBL2048903,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ncc45)c(Cl)c3)c21,active,420.86000000000007,4.489200000000003,3.0,7.0,8.769551078621726
1541,CHEMBL2048798,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c21,active,436.92400000000015,5.827600000000003,2.0,7.0,8.221848749616356
1542,CHEMBL2048797,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c21,active,419.8720000000001,5.094200000000003,3.0,6.0,8.602059991327963
1543,CHEMBL2048796,O=C1Cc2c(cccc2Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)N1,active,435.8710000000002,4.107500000000001,3.0,7.0,8.795880017344075
1544,CHEMBL2048795,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,active,435.87100000000015,4.107500000000001,3.0,7.0,8.823908740944319
1545,CHEMBL2048794,O=C1NCc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c21,active,435.87100000000015,3.856300000000002,3.0,7.0,8.602059991327963
1546,CHEMBL2048793,O=C1NCc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,active,435.87100000000015,3.856300000000002,3.0,7.0,6.823908740944319
1547,CHEMBL2048792,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,active,435.87100000000015,4.107500000000002,3.0,7.0,6.886056647693163
1548,CHEMBL2048791,O=C1Cc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc2N1,active,435.87100000000015,4.107500000000002,3.0,7.0,7.552841968657781
1549,CHEMBL2048790,O=C1NCc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc21,active,435.87100000000015,3.856300000000002,3.0,7.0,7.7447274948966935
1550,CHEMBL2048789,O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,active,435.87100000000015,3.856300000000002,3.0,7.0,8.886056647693163
1551,CHEMBL2048788,CC(C)(C)NC(=O)c1cccc(Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)c1,active,479.9680000000002,5.141200000000004,3.0,7.0,8.638272163982407
1552,CHEMBL2071457,C[C@H](NC(=O)c1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,inactive,478.35500000000013,4.815700000000004,2.0,6.0,5.0
1553,CHEMBL2070191,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,inactive,404.8570000000002,5.367600000000002,2.0,6.0,5.187086643357144
1554,CHEMBL2070198,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,inactive,477.36200000000036,5.909300000000003,2.0,6.0,5.318758762624412
1555,CHEMBL2070201,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1,inactive,446.93800000000033,6.190300000000003,2.0,6.0,5.0
1556,CHEMBL2148044,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,active,567.9770000000002,4.800200000000004,2.0,8.0,8.200659450546418
1557,CHEMBL2148045,CCS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,active,582.0040000000001,5.190300000000004,2.0,8.0,8.070581074285707
1558,CHEMBL2148046,CC(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,active,596.0310000000001,5.578800000000005,2.0,8.0,7.958607314841775
1559,CHEMBL2148047,CC(C)(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,active,610.0580000000001,5.968900000000005,2.0,8.0,7.853871964321762
1560,CHEMBL2148048,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,active,582.0040000000001,5.188700000000003,2.0,8.0,8.148741651280925
1561,CHEMBL2148049,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,active,596.0310000000002,5.578800000000005,2.0,8.0,7.769551078621726
1562,CHEMBL2148050,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,active,534.4250000000002,4.434800000000004,2.0,8.0,8.537602002101044
1563,CHEMBL2148051,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O,active,548.4520000000003,4.823300000000003,2.0,8.0,8.387216143280265
1564,CHEMBL2148052,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O,active,562.4790000000002,5.2134000000000045,2.0,8.0,7.958607314841775
1565,CHEMBL2148053,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,active,562.4790000000002,5.2134000000000045,2.0,8.0,7.958607314841775
1566,CHEMBL2159053,COc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3O)C(c3ccc(Cl)cc3)C2)cc1,inactive,441.3140000000002,5.699100000000005,1.0,4.0,4.6020599913279625
1567,CHEMBL2178352,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,active,468.6090000000003,5.180400000000004,2.0,8.0,7.221848749616356
1570,CHEMBL2205028,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccc(NS(=O)(=O)c3ccccc3)cc21,inactive,497.4170000000002,4.172100000000001,1.0,4.0,4.3979400086720375
1571,CHEMBL2205027,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,inactive,435.34600000000006,2.742800000000001,1.0,4.0,4.3979400086720375
1572,CHEMBL2205026,N#Cc1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,inactive,367.249,3.242980000000002,0.0,3.0,5.522878745280337
1573,CHEMBL2205025,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccc(C(F)(F)F)cc21,inactive,410.2360000000001,4.390100000000001,0.0,2.0,4.3979400086720375
1575,CHEMBL1917093,NC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,inactive,385.264,2.4702,1.0,3.0,4.3979400086720375
1576,CHEMBL2205024,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccc(F)cc21,inactive,360.2290000000001,3.5104000000000006,0.0,2.0,4.3979400086720375
1578,CHEMBL2105719,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,active,469.9480000000004,5.1551000000000045,2.0,6.0,7.337242168318426
1582,CHEMBL2311747,Brc1ccc(C2=NN(c3nc(-c4ccc(Br)cc4)cs3)C(c3ccc4c(c3)OCO4)C2)cc1,active,583.305,7.419500000000005,0.0,6.0,6.7447274948966935
1585,CHEMBL2315700,CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C3=O)[C@@H](C)CC[C@]12C,active,431.52900000000034,3.058200000000001,4.0,6.0,7.522878745280337
1586,CHEMBL484235,COC1=CC(=O)C(O)=C(C/C=C(\C)CC[C@@]2(C)CCC=C(C)[C@H]2C)C1=O,active,358.47800000000007,4.979700000000005,1.0,4.0,6.698970004336019
1587,CHEMBL470685,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(OC)C1=O,active,358.4780000000001,4.979700000000004,1.0,4.0,6.698970004336019
1588,CHEMBL2315699,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](C(=O)O)C(C)C)C2=O)[C@@H]1C,active,443.5840000000002,5.032100000000003,3.0,5.0,7.431798275933005
1589,CHEMBL2315698,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](C(=O)O)C(C)C)C1=O,active,443.5840000000002,5.032100000000003,3.0,5.0,7.200659450546418
1590,CHEMBL2315697,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](C(=O)O)C(C)C)C2=O)[C@@H]1C,active,443.5840000000002,5.032100000000003,3.0,5.0,7.455931955649724
1591,CHEMBL2315696,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](C(=O)O)C(C)C)C1=O,active,443.5840000000002,5.032100000000003,3.0,5.0,7.337242168318426
1592,CHEMBL2315695,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](CO)C(=O)O)C2=O)[C@@H]1C,active,431.52900000000017,3.3684000000000003,4.0,6.0,6.698970004336019
1593,CHEMBL2315411,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](CO)C(=O)O)C1=O,active,431.52900000000017,3.3684000000000007,4.0,6.0,6.698970004336019
1594,CHEMBL2315410,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@@H](C)O)C2=O)[C@@H]1C,active,445.55600000000015,3.756900000000001,4.0,6.0,6.698970004336019
1595,CHEMBL2315409,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@@H](C)O)C1=O,active,445.55600000000015,3.7569000000000012,4.0,6.0,7.096910013008056
1596,CHEMBL2315408,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@H](C)O)C2=O)[C@@H]1C,active,445.55600000000015,3.756900000000001,4.0,6.0,7.3979400086720375
1597,CHEMBL2315407,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@H](C)O)C1=O,active,445.55600000000015,3.7569000000000012,4.0,6.0,6.698970004336019
1598,CHEMBL2315406,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@H](C)O)C2=O)[C@@H]1C,active,445.55600000000015,3.756900000000001,4.0,6.0,7.017728766960431
1599,CHEMBL2315405,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](C(=O)O)[C@H](C)O)C1=O,active,445.55600000000015,3.7569000000000012,4.0,6.0,6.698970004336019
1600,CHEMBL2315404,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C2=O)[C@@H]1C,active,431.52900000000017,3.3684000000000003,4.0,6.0,7.657577319177793
1601,CHEMBL2315403,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C1=O,active,431.52900000000017,3.3684000000000007,4.0,6.0,7.7447274948966935
1602,CHEMBL2315704,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@@H](C)O)C2=O)[C@@H]1C,active,445.55600000000015,3.756900000000001,4.0,6.0,7.568636235841013
1603,CHEMBL2315703,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](C(=O)O)[C@@H](C)O)C1=O,active,445.55600000000015,3.7569000000000012,4.0,6.0,6.721246399047171
1604,CHEMBL2315702,CC1=CCC[C@](C)(CC/C(C)=C/CC2=C(O)C(=O)C=C(NCC(=O)O)C2=O)[C@@H]1C,active,401.50300000000016,4.007500000000001,3.0,5.0,7.102372908709558
1605,CHEMBL2315701,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(NCC(=O)O)C1=O,active,401.50300000000016,4.007500000000001,3.0,5.0,6.903089986991944
1607,CHEMBL1173667,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,inactive,366.27300000000014,4.093700000000002,2.0,3.0,5.181774106386045
1617,CHEMBL2325092,COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,inactive,378.47500000000014,6.204100000000005,0.0,3.0,5.521433504406157
1619,CHEMBL2325090,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,inactive,382.8940000000002,6.848900000000005,0.0,2.0,5.512861624522814
1620,CHEMBL2325089,Fc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,inactive,366.4390000000002,6.3346000000000044,0.0,2.0,5.444905551421681
1621,CHEMBL2325088,c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,inactive,348.4490000000001,6.1955000000000044,0.0,2.0,5.416801226031377
1624,CHEMBL2324872,COc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,inactive,361.4700000000001,4.243100000000003,1.0,3.0,5.484126156288321
1626,CHEMBL2324870,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc2ccccc2c1,inactive,365.88900000000007,4.887900000000003,1.0,2.0,5.412289034981089
1628,CHEMBL2325109,NC(=S)N1N=C(c2ccccc2)CC1c1ccc2ccccc2c1,inactive,331.4440000000001,4.234500000000003,1.0,2.0,5.244887733604929
1629,CHEMBL2325108,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc2ccccc12,inactive,400.3340000000002,5.541300000000003,1.0,2.0,5.164943898279883
1630,CHEMBL2325107,Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,inactive,345.4710000000001,4.542920000000003,1.0,2.0,5.175223537524454
1631,CHEMBL2325106,COc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,inactive,361.47000000000014,4.243100000000003,1.0,3.0,5.3788237182249645
1632,CHEMBL2325105,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1cccc2ccccc12,inactive,410.34000000000015,4.997000000000003,1.0,2.0,5.0385789059335515
1633,CHEMBL2325104,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1cccc2ccccc12,inactive,365.88900000000007,4.887900000000003,1.0,2.0,5.262807357295263
1634,CHEMBL2325103,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccc2ccccc12,inactive,349.4340000000001,4.373600000000002,1.0,2.0,4.973466735476703
1635,CHEMBL2325102,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,inactive,331.4440000000001,4.234500000000002,1.0,2.0,5.140261433802853
1638,CHEMBL510730,O=C1NCCc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,inactive,1098.0259999999998,9.034,6.0,10.0,5.154901959985743
1640,CHEMBL2333164,O=C1NCCc2ccc(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,inactive,1019.1299999999999,8.271500000000005,6.0,10.0,5.346787486224656
1641,CHEMBL2332840,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,inactive,448.7920000000001,5.461400000000002,3.0,5.0,5.0
1642,CHEMBL2333365,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,inactive,455.5110000000002,3.2166200000000025,1.0,6.0,5.455931955649724
1643,CHEMBL2333444,CN1c2ccc(NCc3ccc(C(C)(C)C)cc3)cc2-c2c(cnn2C)S1(=O)=O,inactive,410.5430000000002,4.135200000000003,1.0,5.0,5.0
1644,CHEMBL2333435,CCc1ccc(-c2ccc3c(c2)-c2c(cnn2C)S(=O)(=O)N3C)cc1,inactive,353.44700000000006,3.455000000000002,0.0,4.0,5.0
1645,CHEMBL2333445,CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1,inactive,339.4200000000001,3.444600000000002,1.0,3.0,5.0
1646,CHEMBL2348418,CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,active,570.096,5.240400000000003,3.0,9.0,7.522878745280337
1647,CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,active,508.00300000000027,5.188100000000002,4.0,8.0,7.619788758288394
1648,CHEMBL2348416,COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,active,478.96100000000024,6.252600000000003,2.0,8.0,7.7447274948966935
1649,CHEMBL2348415,CS(=O)(=O)CCNC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,active,582.004,5.044500000000003,3.0,8.0,7.187086643357144
1650,CHEMBL2348414,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,active,519.9110000000001,4.992200000000002,4.0,7.0,7.5376020021010435
1651,CHEMBL2348419,COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,active,490.86900000000014,6.056700000000003,2.0,7.0,7.0
1653,CHEMBL2385963,Cc1ncc(C#N)c(Nc2ccc(OCc3ccccn3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)o1,inactive,578.0940000000003,5.530300000000006,2.0,9.0,5.0
1654,CHEMBL2385962,Cc1ncc(C#N)c(Nc2ccc(OCc3ccccn3)c(Cl)c2)c1/C=C/c1cccc(NC(=O)/C=C/CN(C)C)c1,inactive,579.104,6.859400000000006,2.0,7.0,5.0
1655,CHEMBL2385960,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)o1,inactive,569.0580000000003,5.0271200000000045,2.0,8.0,5.0
1656,CHEMBL2385959,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)o1,inactive,571.0740000000003,5.797720000000007,2.0,8.0,5.0
1657,CHEMBL2385994,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1cccc(NC(=O)/C=C/CN(C)C)c1,inactive,572.084,7.1268200000000075,2.0,6.0,5.0
1658,CHEMBL2409778,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,inactive,449.4460000000002,3.303420000000001,2.0,8.0,5.0
1659,CHEMBL2408045,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,active,473.9360000000002,3.763700000000002,2.0,7.0,8.522878745280337
1667,CHEMBL2408051,CNC(=O)CN1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,active,491.9260000000002,3.902800000000002,2.0,7.0,7.050609993355087
1672,CHEMBL2408046,CCNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,active,487.96300000000025,4.153800000000003,2.0,7.0,6.920818753952375
1673,CHEMBL218677,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,active,459.9090000000004,3.503000000000002,2.0,7.0,6.97061622231479
1674,CHEMBL2437227,Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,active,649.0660000000003,7.0716000000000045,2.0,8.0,8.065501548756432
1675,CHEMBL2437226,Cc1ccc(S(=O)(=O)O)cc1.NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,active,582.0570000000002,5.3830000000000044,3.0,8.0,8.4089353929735
1676,CHEMBL2437225,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,active,596.0840000000003,5.643700000000005,3.0,8.0,7.798602875679548
1677,CHEMBL2437224,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,active,565.0700000000003,6.473000000000005,2.0,7.0,8.070581074285707
1678,CHEMBL2437223,CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,active,549.0710000000003,7.457500000000006,2.0,7.0,7.73754891026957
1679,CHEMBL3436354,Cc1ccc(S(=O)(=O)O)cc1.Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCOCC6)o5)cc34)cc2Cl)c1,active,545.0140000000005,6.837100000000005,1.0,7.0,7.882728704344236
1680,CHEMBL3436355,CN1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,active,558.0570000000001,6.752300000000006,1.0,7.0,7.6252516539898965
1681,CHEMBL3436356,Cc1ccc(S(=O)(=O)O)cc1.Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCNCC6)o5)cc34)cc2Cl)c1,active,544.0300000000004,6.410100000000004,2.0,7.0,7.910094888560602
1682,CHEMBL3436357,CCOC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,active,616.0930000000001,7.279000000000007,1.0,8.0,7.841637507904751
1683,CHEMBL3436358,CS(=O)(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,active,622.1220000000001,6.082100000000007,1.0,8.0,7.703334809738469
1684,CHEMBL3436359,CC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,active,586.0670000000001,6.669000000000007,1.0,7.0,8.167491087293763
1685,CHEMBL3436360,CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,active,572.0400000000001,6.392500000000006,1.0,7.0,7.273272790973428
1686,CHEMBL3092314,CCN(CC)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,active,531.0320000000002,5.187000000000003,3.0,7.0,7.107905397309519
1687,CHEMBL3092308,O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,active,514.9890000000003,4.550900000000002,3.0,7.0,6.950781977329818
1688,CHEMBL3092325,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN(C)C,active,522.6090000000002,5.279080000000004,2.0,8.0,7.229147988357855
1689,CHEMBL295316,CC1=CC(=O)c2c(O)cccc2C1=O,inactive,188.182,1.7175,1.0,3.0,4.511449283499556
1690,CHEMBL1699836,O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,inactive,250.206,-0.242,4.0,6.0,4.943095148663527
1691,CHEMBL1987813,O=C1C2=C(C(=O)c3c(O)ccc(O)c31)[C@@H](O)[C@@H](O)[C@@H](O)C2,inactive,292.24300000000005,-0.7402000000000002,5.0,7.0,4.966576244513051
1700,CHEMBL3125890,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,inactive,554.5250000000001,6.6478800000000025,2.0,6.0,5.0
1705,CHEMBL3133815,O=[N+]([O-])c1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,inactive,383.20500000000004,5.130400000000002,2.0,4.0,5.054039296422431
1706,CHEMBL3133816,CC(=O)c1ccc2[nH]c3nccc(Nc4cccc(O)c4)c3c2c1,active,317.34800000000007,4.367900000000002,3.0,4.0,7.886056647693163
1711,CHEMBL3133831,CCOc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCN(CCO)CC5)cc4c23)c1,inactive,495.60500000000036,3.157000000000002,3.0,7.0,5.185086818724926
1712,CHEMBL3133822,Clc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,active,293.75700000000006,5.113100000000002,2.0,2.0,7.180456064458132
1716,CHEMBL3133826,CCOc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCOCC5)cc4c23)c1,inactive,452.5360000000003,3.8793000000000024,2.0,6.0,4.261219441515631
1718,CHEMBL3133827,O=S(=O)(c1ccc2[nH]c3nccc(Nc4cccc(OCc5ccccc5)c4)c3c2c1)N1CCOCC1,inactive,514.6070000000003,5.059600000000004,2.0,6.0,4.548213564475709
1720,CHEMBL3133833,Oc1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,active,354.2070000000001,4.927800000000001,3.0,3.0,7.5376020021010435
1721,CHEMBL3133834,COc1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,inactive,368.23400000000004,5.230800000000002,2.0,3.0,4.0400051616715835
